,tx_date,tx_count,Tx_volume_Ether,tx_count_ERC20,Tx_volume_ERC20,Volume($),Market Cap($),DAU,CUM
293,2016-08-18,47799,1185765.253793605,226.0,77495.5644638712,6935800,893970119,42285,7589833
294,2016-08-19,42948,1025740.0952162428,323.0,25975.27868661996,5390850,893697474,40963,7630796
295,2016-08-20,41318,1549805.772811578,276.0,38031.74151890648,7443540,935523908,39163,7669959
296,2016-08-21,42543,3552725.023020394,495.0,28778.525872592334,4355660,930217061,40783,7710742
297,2016-08-22,44250,2235034.2291028798,674.0,1971186.9172556598,6588920,925725247,40879,7751621
298,2016-08-23,48430,4483516.598773596,729.0,97674.54696031229,6489380,918563334,44282,7795903
299,2016-08-24,46821,1000855.2357822439,575.0,359844.8574696509,4423420,919368975,41574,7837477
300,2016-08-25,49868,924606.8930583097,494.0,81916.01212047056,8552380,946508890,43848,7881325
301,2016-08-26,47292,1957576.4010493609,520.0,56887.324985965606,5857850,941701926,41151,7922476
302,2016-08-27,47938,963855.9132431883,395.0,14458.49369087248,15108400,929789646,42352,7964828
303,2016-08-28,42607,829801.8328832616,528.0,33729.727177966495,5303040,911883241,41039,8005867
304,2016-08-29,45510,1192352.638064406,378.0,44084.58147916238,8130540,916781161,40322,8046189
305,2016-08-30,46979,857699.5765793627,347.0,25778.953577018816,7221260,937596563,41645,8087834
306,2016-08-31,45846,1092590.1744181837,383.0,38427.89340344373,11073700,975003119,43571,8131405
307,2016-09-01,47491,1982139.408988366,362.0,33023.99490991813,24051500,1002322694,44401,8175806
308,2016-09-02,55413,1755148.4328126488,621.0,36419.89306746214,9368300,1012583470,42343,8218149
309,2016-09-03,44792,1250659.101209406,267.0,1000000000072458.6,13358800,983336326,41831,8259980
310,2016-09-04,48128,1483693.36638743,325.0,20040366.824939,7220550,977118527,41121,8301101
311,2016-09-05,42667,813317.2991654195,351.0,900364.0120008823,5724100,980599518,40905,8342006
312,2016-09-06,49102,967106.7528360183,707.0,424601.7586062227,6346330,978635238,43027,8385033
313,2016-09-07,48701,881275.925898267,403.0,73385.95302742487,6115050,967186182,39668,8424701
314,2016-09-08,55970,1516148.5812751628,436.0,51726.07918647581,11535000,950629714,45729,8470430
315,2016-09-09,53918,695219.8037543909,276.0,85269.85528034042,6109200,976718524,43633,8514063
316,2016-09-10,42875,669012.0442428626,275.0,61501.61119207852,7220300,1020331771,40623,8554686
317,2016-09-11,43345,845338.1307568008,286.0,29170.918319576496,8791180,976259356,42043,8596729
318,2016-09-12,45123,929510.3715145314,501.0,49056.3099911503,7478080,998057810,42000,8638729
319,2016-09-13,42591,957066.83331205,417.0,81984.56731222743,11704300,1000535934,40650,8679379
320,2016-09-14,53859,753057.5630659572,508.0,376180.7438910849,5694820,1001301306,43892,8723271
321,2016-09-15,52622,616806.4722426228,485.0,33894.834934010236,7309090,1002844845,43181,8766452
322,2016-09-16,57532,2269619.720574614,621.0,88337.9482434134,17421500,1055235487,46322,8812774
323,2016-09-17,46882,799631.4112635849,977.0,21040.40411432222,7446610,1067645133,42576,8855350
324,2016-09-18,37893,1566170.9148846718,302.0,1e+59,22433300,1045462817,35807,8891157
325,2016-09-19,40505,921963.2663392439,281.0,24497.35992403784,13838800,1109717807,39523,8930680
326,2016-09-20,54067,3686277.587217347,1039.0,31460.552059969963,31929100,1214629780,50727,8981407
327,2016-09-21,44549,4045139.3334809467,1322.0,85910.60478394512,28645000,1159365902,40730,9022137
328,2016-09-22,52657,1886796.894459742,310.0,13425.331178330556,27382800,1115922936,37458,9059595
329,2016-09-23,35219,2046385.987289577,207.0,33179.05124511522,9166430,1123430818,33692,9093287
330,2016-09-24,43418,1339246.162651529,243.0,22245.0812593041,9824880,1085651021,37447,9130734
331,2016-09-25,38713,2487747.411083099,398.0,76950.49446949796,5283440,1104901553,36906,9167640
332,2016-09-26,43514,1451513.3938065523,188.0,8074.390627323544,7213070,1081884909,39690,9207330
333,2016-09-27,46817,1133062.7059483607,290.0,103498.0229300115,6831070,1105565483,37738,9245068
334,2016-09-28,42797,2494171.867696614,311.0,35509.1959862531,10239000,1120893441,37245,9282313
335,2016-09-29,40416,2111756.6327845296,370.0,120894.98257139263,5990630,1104310043,38588,9320901
336,2016-09-30,35836,912957.3866649267,291.0,258050.96870994024,5950840,1117517388,34318,9355219
337,2016-10-01,53076,823595.5862333949,221.0,19618.35139359938,6331160,1113568557,39107,9394326
338,2016-10-02,51105,1799231.0948806936,437.0,115408.57657057159,4079660,1116323115,41830,9436156
339,2016-10-03,47672,610448.3333152606,725.0,25473.049282208267,7458320,1138142255,39548,9475704
340,2016-10-04,56662,702214.0495037744,5875.0,14672588.892965393,8348280,1123727868,28014,9503718
341,2016-10-05,41719,1040469.2604035812,2196.0,1506242.946762617,9881370,1103736600,30202,9533920
342,2016-10-06,36826,931642.9031123373,1455.0,1008800.1374510371,12044800,1088798918,29656,9563576
343,2016-10-07,43708,936093.3696202524,1056.0,1084602.0344593797,8933050,1073405275,35574,9599150
344,2016-10-08,37690,1051607.2200531543,826.0,623180.3978665922,11611200,1035883228,34100,9633250
345,2016-10-09,43940,2586241.94368635,729.0,513679.79735678225,7208480,1022264082,40441,9673691
346,2016-10-10,44940,2585173.485735905,896.0,414004.46208868676,10809200,997363895,41160,9714851
347,2016-10-11,41053,2300404.978869045,923.0,221850.2062835208,11727700,1000308761,35313,9750164
348,2016-10-12,30002,2628589.7390222326,631.0,177709.16660616655,9694640,1013248317,21971,9772135
349,2016-10-13,32244,1020347.2453409972,200.0,108961.08331435439,8665190,1016169767,17151,9789286
350,2016-10-14,42006,2634605.5223157033,254.0,130391.2278076948,4333510,1014456176,30611,9819897
351,2016-10-15,33662,1160067.5580472364,104.0,168919.3680300017,4991840,1018682988,31250,9851147
352,2016-10-16,34990,1599121.894653913,134.0,70826.29386810049,3617280,1016373308,31163,9882310
353,2016-10-17,38136,1834626.8534859463,457.0,194204.28555675622,5724440,1021302744,33955,9916265
354,2016-10-18,51898,2863401.4454111946,522.0,153920.47211853345,18864200,1071362741,43992,9960257
355,2016-10-19,38497,1061113.4312086636,1807.0,2.315841784746324e+59,10576200,1023599502,28562,9988819
356,2016-10-20,43438,726630.8204311669,486.0,150990.08568940332,8170760,1030522234,38344,10027163
357,2016-10-21,57780,620149.923215915,3025.0,184298.4434132115,5676920,1037420190,53009,10080172
358,2016-10-22,37772,501849.6035354874,726.0,85152.28978081583,7583820,1028949804,35914,10116086
359,2016-10-23,35364,432875.2366216041,585.0,94589.70981930186,5774660,1026301229,34250,10150336
360,2016-10-24,52547,651665.8311965264,2241.0,200067808.96839926,5739690,1020971991,38668,10189004
361,2016-10-25,47610,1105547.928124887,2498.0,9637703.825631492,19316000,973991742,37011,10226015
362,2016-10-26,45158,931707.3989510776,1735.0,6366376.600779913,10221800,984429110,37619,10263634
363,2016-10-27,44353,926250.0420584867,2031.0,2986301.153484381,13255400,982033774,37645,10301279
364,2016-10-28,41522,1541015.8985237852,3030.0,2455951.3515690207,13971500,946972469,37264,10338543
365,2016-10-29,40011,1868453.1378945399,3665.0,1058892.2425575333,27070400,892565736,35352,10373895
366,2016-10-30,39435,2428233.0622770865,2886.0,1318705.7457427653,16694900,956007454,33657,10407552
367,2016-10-31,45031,1242748.236853404,1013.0,1110057.5883172308,13393900,940578264,41296,10448848
368,2016-11-01,49025,2891074.926021144,5504.0,851970.4521538983,22901300,921057444,39462,10488310
369,2016-11-02,43519,4310501.0253933985,774.0,1089748.3649377364,11691700,920236997,38457,10526767
370,2016-11-03,42346,9954121.622508442,636.0,996520.5496238971,15228600,924716659,37875,10564642
371,2016-11-04,32572,1198615.6738513915,428.0,585613.0437756283,9958040,949862035,29818,10594460
372,2016-11-05,37690,864690.7160311491,465.0,393141.91680346185,5502670,942653972,34971,10629431
373,2016-11-06,34391,514902.5404536233,396.0,515724.17722091905,5688710,931947467,31928,10661359
374,2016-11-07,41941,641514.8362256737,470.0,566192.0052953423,5992480,926761430,38548,10699907
375,2016-11-08,41569,675989.1202939193,535.0,364395.1710822541,6258150,929246807,38300,10738207
376,2016-11-09,40517,2036813.5296422895,559.0,641040.3800399238,14606600,914292103,37407,10775614
377,2016-11-10,40164,1021861.3255187451,478.0,428975.124064747,4253980,903380024,35079,10810693
378,2016-11-11,41070,3766389.823659876,1358.0,1127754453.5133047,6056300,883565427,36260,10846953
379,2016-11-12,40882,1243314.241259823,979.0,18601643.631267205,10052500,848509382,36755,10883708
380,2016-11-13,43673,1266573.819270195,1492.0,11693346.256788777,8227770,868038290,38637,10922345
381,2016-11-14,43876,534398.4059907255,1731.0,1075003950.1101599,3573250,856753361,35919,10958264
382,2016-11-15,45330,1034779.4704251963,1374.0,17445096.53938338,6557550,878653067,38158,10996422
383,2016-11-16,41684,1081803.5381694331,1053.0,21768447.968962885,9533550,865349966,35956,11032378
384,2016-11-17,40738,3213637.2539063254,764.0,22930212.709360987,6984700,859814328,35061,11067439
385,2016-11-18,43785,1081771.1099401212,738.0,7133236.043268935,10816100,815806832,37640,11105079
386,2016-11-19,39289,860996.2891813536,613.0,6977242.579253989,5186540,832183861,35010,11140089
387,2016-11-20,42125,639717.7362465356,702.0,1130771601.1118681,5173420,825305262,36836,11176925
388,2016-11-21,42735,661636.2874426466,740.0,37219215.86124108,3663210,829190391,35981,11212906
389,2016-11-22,53585,2589149.7276508342,2699.0,16809324.380813163,11284400,854053528,46984,11259890
390,2016-11-23,64289,2437876.2112481557,439.0,21625599.883966196,4812310,849020680,59510,11319400
391,2016-11-24,36861,839941.5745277624,321.0,57442662.02015834,15987800,796538442,31845,11351245
392,2016-11-25,58075,1520448.63265815,342.0,4230460.816098987,7669720,811553949,45339,11396584
393,2016-11-26,40804,703597.9229588622,1022.0,13903801.048100099,3505990,805474198,31522,11428106
394,2016-11-27,44449,712634.5779755565,320.0,8427054.27986381,8707660,777313922,32137,11460243
395,2016-11-28,48388,797083.5631727165,632.0,5146486.870481511,6046890,753971438,34698,11494941
396,2016-11-29,47036,1318093.4465107562,1571.0,7627534.584550064,17000400,706651179,33335,11528276
397,2016-11-30,39178,1186558.3075930623,578.0,20593239.11714099,10626600,742664775,32063,11560339
398,2016-12-01,37121,1041823.788973421,586.0,2033798.981209843,5882340,731254342,31094,11591433
399,2016-12-02,41642,3315448.2339809565,1701.0,5358906.3108269805,18579800,671587252,34475,11625908
400,2016-12-03,41357,4826361.810119378,413.0,3201431.120044184,12112100,685808136,34851,11660759
401,2016-12-04,39643,1692376.12803265,460.0,5248902.091710181,8450790,644685715,34396,11695155
402,2016-12-05,41613,3645521.4245361094,805.0,2767618.0142444423,17344500,591026579,34693,11729848
403,2016-12-06,48200,6261379.713593418,1055.0,5667922.056764082,50671200,682013454,39334,11769182
404,2016-12-07,41757,2444217.808660409,4554.0,6438520.888131632,22229600,726702380,33299,11802481
405,2016-12-08,39587,2505469.338694138,749.0,14075436.22179116,16042700,713877391,34283,11836764
406,2016-12-09,41444,2526973.0813581245,682.0,1442613.399951142,12916300,732836297,36227,11872991
407,2016-12-10,40564,1412928.8131352388,1920.0,3774253.1970553896,8108370,705254561,35545,11908536
408,2016-12-11,39164,1947033.860127855,812.0,1739844.5422229716,5545500,711457159,34182,11942718
409,2016-12-12,38741,1064641.090299727,712.0,3427884.816380834,9119700,740255866,34887,11977605
410,2016-12-13,44664,1107648.450207733,1160.0,8165906.35013533,4486190,731892846,35113,12012718
411,2016-12-14,47294,1056565.1707351473,2410.0,12219298.610912846,7337220,718460239,35501,12048219
412,2016-12-15,46102,2122065.6452937294,1641.0,5587612.0054131,13184400,680740349,35578,12083797
413,2016-12-16,43953,1419768.3782134226,615.0,929041.9457043209,5178610,683575806,36069,12119866
414,2016-12-17,39442,3105913.6352558583,476.0,4007593.8968840884,8502620,685426528,33328,12153194
415,2016-12-18,36640,2162526.4047291283,557.0,3163664.3307016036,5890020,684696555,31382,12184576
416,2016-12-19,45599,1382611.794069229,2228.0,4790987.052791161,5894760,665654987,37573,12222149
417,2016-12-20,44241,1392311.6077272557,999.0,3690629.293368448,6313550,667309961,36334,12258483
418,2016-12-21,50793,2078891.8661526807,5382.0,6282421.0672327215,9393550,689718972,37251,12295734
419,2016-12-22,55173,3335131.8671183414,3739.0,4840346.570761228,16376700,661247899,43180,12338914
420,2016-12-23,44391,6254156.559423474,1924.0,5512943.492098666,19613100,624956487,36804,12375718
421,2016-12-24,37757,2353323.496116354,550.0,2081242.2178191703,7626020,633871896,33351,12409069
422,2016-12-25,36601,1059861.9627464483,565.0,5448349.374568899,8671840,626189631,31954,12441023
423,2016-12-26,34565,831211.1048084664,636.0,4179407.2922327826,5836810,635060699,30691,12471714
424,2016-12-27,42370,1416637.4838577197,2865.0,7693243.4635777995,8778610,626268701,33494,12505208
425,2016-12-28,43386,2901221.365024724,1466.0,29558785.81564412,17453300,657011884,34330,12539538
426,2016-12-29,46546,4591047.8363189,1917.0,4285512.715336042,27543800,724028107,36350,12575888
427,2016-12-30,44561,3282626.24263357,2032.0,7132327.902827721,13909900,713433620,34505,12610393
428,2016-12-31,41220,6360384.357325805,568.0,2408908.899626216,9066800,696993600,35056,12645449
429,2017-01-01,38730,1818691.001820934,489.0,7572363.541018775,14731700,715049208,33383,12678832
430,2017-01-02,39652,2857298.639950842,683.0,6275995.025558867,14579600,733331654,33296,12712128
431,2017-01-03,45883,5067349.112224574,3083.0,6131226.150251811,33625200,851512055,34537,12746665
432,2017-01-04,50673,7864431.659219265,1769.0,4693466.5388841545,41051200,985515893,41455,12788120
433,2017-01-05,49596,8083783.69007527,2593.0,3247566.4616866247,41557400,898497892,40715,12828835
434,2017-01-06,43804,7418701.910839437,2024.0,13851408.214626582,29471800,898845928,37496,12866331
435,2017-01-07,43622,4402116.5860519195,1868.0,36704916.854372896,23153600,865194523,37324,12903655
436,2017-01-08,42727,2502407.3464800203,1729.0,19567148.44830356,16676600,902576769,35664,12939319
437,2017-01-09,46188,4414005.118137535,1414.0,15562890.489835273,25718300,906044584,38678,12977997
438,2017-01-10,48179,4590323.726714144,2845.0,11603891.640704758,10879700,926031183,37207,13015204
439,2017-01-11,45221,4615552.931750861,1180.0,7221844.002194295,26823500,853319722,38108,13053312
440,2017-01-12,50589,4551485.767866457,2240.0,17345989.64484438,30453800,866237622,39274,13092586
441,2017-01-13,50833,2495575.396425337,2584.0,42743493.00485322,25066600,858481082,38185,13130771
442,2017-01-14,42044,937738.1713135247,1286.0,6513421.793076819,20085800,847990590,35280,13166051
443,2017-01-15,41748,585164.107790207,1460.0,8036417.835212171,14837900,870948977,34580,13200631
444,2017-01-16,45375,804567.6549709819,903.0,4787137.99965272,14937400,847706513,37955,13238586
445,2017-01-17,46671,1557510.8335576877,2893.0,5964179.52046272,18391900,906597925,37711,13276297
446,2017-01-18,44994,872855.3133165116,1171.0,2.315841784746324e+59,10788200,900365728,37782,13314079
447,2017-01-19,43628,1002452.4034286728,2315.0,7485185.7455252,8347550,915611849,37055,13351134
448,2017-01-20,45775,2698653.9326703306,2548.0,13779749.218892053,10992800,933854252,38220,13389354
449,2017-01-21,43302,945926.6960306248,1405.0,11227503.25271229,11937600,961383820,36809,13426163
450,2017-01-22,47432,979877.2002894221,1761.0,12239112.7683082,8678620,943567856,37653,13463816
451,2017-01-23,46076,882413.1957239409,1374.0,40126344.18719274,7267210,954275900,37665,13501481
452,2017-01-24,50414,789250.4132579345,3759.0,36062591.05759693,8327330,938004330,38238,13539719
453,2017-01-25,46256,947379.6037170435,2594.0,23834640.146410313,6751450,932866678,36495,13576214
454,2017-01-26,46856,1069408.853070963,2890.0,29933529.19361879,8465020,934844928,36041,13612255
455,2017-01-27,46680,1025230.1941376437,2887.0,31666471.207204714,7189170,930599699,36571,13648826
456,2017-01-28,45189,600591.2972920956,1594.0,22311099.81801214,6580700,933378690,35728,13684554
457,2017-01-29,42509,871346.3730780744,1493.0,4577299.481836812,4689950,926548657,34923,13719477
458,2017-01-30,45369,696722.9657690447,937.0,8600125.417111473,8042180,934593362,36432,13755909
459,2017-01-31,43649,1278335.729361472,3123.0,10503551.6049317,11648700,948748952,35511,13791420
460,2017-02-01,44541,1269717.168074696,3402.0,11827943.62347486,12852200,949491718,35246,13826666
461,2017-02-02,43709,1230226.9227244402,2449.0,5263818.883658299,10172500,957731836,36692,13863358
462,2017-02-03,42778,1638917.6252514042,2866.0,2.315841784746324e+59,12897800,984019776,35632,13898990
463,2017-02-04,45410,1769220.9580738884,1571.0,4975214.450383442,14139500,1012625893,38411,13937401
464,2017-02-05,46542,745254.6726403264,1858.0,8101142.154708202,5942960,1005855021,38908,13976309
465,2017-02-06,47306,1374158.9288751606,1084.0,4537566.880524617,5695440,1009440330,38078,14014387
466,2017-02-07,51866,1276192.8741873363,3180.0,9701982.147517994,7629640,1020961130,38179,14052566
467,2017-02-08,51089,1194714.2235380244,2414.0,12218406.935237655,9688630,1013867331,38490,14091056
468,2017-02-09,47873,1337668.7784119644,2590.0,6860343.367671582,18400300,978825690,38753,14129809
469,2017-02-10,52222,1644273.3543715624,2477.0,3818591.539291275,11914200,1001069228,40341,14170150
470,2017-02-11,46560,933102.9234020637,1658.0,4097192.88984692,7544520,1007694076,35883,14206033
471,2017-02-12,45319,1211266.4015818818,1857.0,5702176.677302541,6264900,1012466457,36526,14242559
472,2017-02-13,55990,1209427.6914809807,1297.0,6599689.360628077,7216520,1001304093,42825,14285384
473,2017-02-14,58298,3490263.2285443777,3205.0,10942157.912419073,42911500,1157709435,43977,14329361
474,2017-02-15,55320,4196306.616144697,2273.0,14521776.352149753,18464700,1148742628,43918,14373279
475,2017-02-16,49674,2388301.688610187,1173.0,6965795.782274078,38002600,1147726668,41744,14415023
476,2017-02-17,49406,2586272.82635722,931.0,2646749.7843334726,11636500,1127915204,40427,14455450
477,2017-02-18,49398,2382502.949404007,3119.0,304365824.86116827,9370010,1140211197,39994,14495444
478,2017-02-19,48227,2344861.154339072,1100.0,51215806.883409,7799740,1136008890,38927,14534371
479,2017-02-20,50152,2452295.5173922144,1317.0,7483239.1678039655,12994400,1107158285,40458,14574829
480,2017-02-21,58434,3791885.3812102196,12748.0,32953717.800417982,15183300,1128781640,40132,14614961
481,2017-02-22,50372,2695505.3190605515,4522.0,12467954.27179681,10360900,1123050433,39252,14654213
482,2017-02-23,47601,2600130.401885899,2715.0,27415343.730378285,14522300,1169783161,39004,14693217
483,2017-02-24,54081,5121363.576134729,3034.0,14426311.756605571,19574400,1165715765,43425,14736642
484,2017-02-25,53245,3189879.2014478706,3781.0,2.315841784746324e+59,18533900,1208911983,41612,14778254
485,2017-02-26,51716,3848279.91004955,2067.0,4.631683569492648e+59,20307500,1296040794,41513,14819767
486,2017-02-27,52642,9134717.133860799,1999.0,7813653.176882541,31667000,1374757041,43711,14863478
487,2017-02-28,60277,11313887.546580996,3938.0,5923153.618394137,65478900,1412825288,49551,14913029
488,2017-03-01,59774,11794331.082539598,2391.0,38442404.50422743,44927500,1550251865,48934,14961963
489,2017-03-02,70779,17326741.74118258,3588.0,10329917.270348502,83627104,1701011948,59577,15021540
490,2017-03-03,64294,16477216.37998447,3521.0,8965075.00677173,95863400,1739949803,54504,15076044
491,2017-03-04,58756,10685158.206459327,1851.0,16979095.17718291,27341900,1665411583,49351,15125395
492,2017-03-05,57031,9159895.856143301,1804.0,14927348.62499289,26816300,1727148626,48137,15173532
493,2017-03-06,57020,15317117.383132724,1318.0,230875335.4829695,32432700,1754907794,50220,15223752
494,2017-03-07,62589,10370427.783241555,3020.0,29135241.004105814,37972200,1691307055,49099,15272851
495,2017-03-08,55386,11254305.285379332,2130.0,20085114.732993264,44304600,1491498830,48448,15321299
496,2017-03-09,64266,14873759.30103362,3696.0,28491270.679334756,31418400,1590879625,51793,15373092
497,2017-03-10,65132,13513630.553081995,3184.0,12535406.052674497,87506800,1732837145,53028,15426120
498,2017-03-11,64803,15916469.537508806,2523.0,9.263367138985296e+59,69150096,1925342939,54782,15480902
499,2017-03-12,66646,24131714.476349223,2352.0,1.157920892373162e+59,74628896,2102276260,56363,15537265
500,2017-03-13,81718,18840450.367489785,2398.0,205534599795.9082,255488000,2565583285,71860,15609125
501,2017-03-14,77155,7878392.307183885,3735.0,88022804436.88536,101797000,2572014998,63398,15672523
502,2017-03-15,81205,7858661.153497543,3695.0,20035218805.62895,170344000,3147689118,67230,15739753
503,2017-03-16,109950,31594465.073712714,4928.0,45999069.60753537,454417984,4162873752,92212,15831965
504,2017-03-17,106635,16092010.448921014,4400.0,58094621.18446245,497534016,4207676009,91721,15923686
505,2017-03-18,89920,23550400.745553765,4371.0,8664617.019597612,262180000,3070500515,77021,16000707
506,2017-03-19,84599,5215428.561047437,2748.0,299800011917553.5,239430000,4022867100,69605,16070312
507,2017-03-20,80264,6596451.991923457,2448.0,1000028580153.0656,154700992,3902862599,69058,16139370
508,2017-03-21,84298,13135570.343903478,4964.0,38682623.18684708,91265400,3882154700,68865,16208235
509,2017-03-22,78821,11430388.31173067,3228.0,35033881.108553424,113952000,3811229796,65023,16273258
510,2017-03-23,82434,11598843.91717071,4382.0,10517246.574166866,100724000,3932863932,65797,16339055
511,2017-03-24,87775,15951214.862826746,4352.0,11055392.060890201,297046016,4783511280,74950,16414005
512,2017-03-25,84394,12107131.9692639,3609.0,6434894.068274748,223059008,4617794703,71911,16485916
513,2017-03-26,79534,9610468.06424788,3169.0,18394844.29192898,106859000,4553738462,64850,16550766
514,2017-03-27,94570,11032150.18047017,4078.0,20027022.89949183,118978000,4478238274,70211,16620977
515,2017-03-28,84348,11011213.61699702,4938.0,23459991.963204347,97745296,4579693493,67106,16688083
516,2017-03-29,93064,13275251.960381605,12374.0,30621490.131208163,144998000,4793424049,69781,16757864
517,2017-03-30,96209,17262082.81585449,9427.0,73262421.01012965,86885696,4711996588,77681,16835545
518,2017-03-31,103102,14676388.252222724,6187.0,34360603.16967826,151416000,4517835716,86351,16921896
519,2017-04-01,80572,9648521.561106969,3872.0,33622636.31552212,92461904,4579187936,65181,16987077
520,2017-04-02,88948,15178511.54425901,3432.0,9654051.760677118,134604000,4404475423,74419,17061496
521,2017-04-03,100221,17019449.45869939,3004.0,3.473762677119486e+59,190512992,4009009196,87587,17149083
522,2017-04-04,86279,8437024.107249882,4705.0,8847028.502515066,157568000,4036201194,71026,17220109
523,2017-04-05,87411,12184345.74754995,3873.0,12158412.63055072,119733000,4097477788,71329,17291438
524,2017-04-06,95177,17299345.842499994,5276.0,112984131.34717806,147120000,3912317959,80148,17371586
525,2017-04-07,92846,5141378.062865886,4728.0,13677489.778682442,81474704,3815963046,66930,17438516
526,2017-04-08,72144,6764809.236537598,4078.0,8024566.869537006,74138800,4011422381,59975,17498491
527,2017-04-09,74557,6787137.231504675,3422.0,15541496.949565385,55143000,3918563431,58802,17557293
528,2017-04-10,75487,8607997.775931126,2758.0,18860341.13891628,44061500,3935103268,62891,17620184
529,2017-04-11,75891,8539843.36409453,4894.0,5170806.081736152,38303300,3933886291,61282,17681466
530,2017-04-12,80347,7952523.152422924,3334.0,406596281.29631835,88045696,4196302994,63424,17744890
531,2017-04-13,84124,5874226.303570253,8455.0,7555621.315868908,157200000,4554299452,67203,17812093
532,2017-04-14,81155,7148601.635517666,4674.0,5130272.495073825,91674400,4315878957,65019,17877112
533,2017-04-15,74820,3558856.495737571,3921.0,5647830.15097855,66207800,4455916490,61845,17938957
534,2017-04-16,70634,1799204.2388226432,3501.0,4920223.014454555,31343800,4422644315,56240,17995197
